,NORD,CNOR,CSUD,SUD,SARD,SICI
timesteps,,,,,,
2015-10-14T04:00:00,28154821.29,4606665.172,6675855.938,3637062.906,1187848.863,2439229.683
2015-10-14T05:00:00,33272023.13,5390237.311,7605134.831,4085151.492,1327126.393,2729893.844
2015-10-14T06:00:00,37242308.87,5990471.175,8335718.525,4410649.101,1413779.883,2935125.666
2015-10-14T07:00:00,38123554.61,6299027.801,8529456.978,4618178.452,1422333.238,2962973.415
2015-10-14T08:00:00,37526256.61,6135827.959,8696516.903,4500920.477,1386392.212,2886410.262
2015-10-14T09:00:00,37225276.7,6217377.46,8519614.518,4527044.946,1383521.659,2960186.717
2015-10-14T10:00:00,34863197.76,5935749.784,8392840.407,4527902.722,1385287.311,2895350.472
2015-10-14T11:00:00,34940580.65,5792608.667,8380251.378,4518168.449,1323181.636,2821412.576
2015-10-14T12:00:00,36131461.07,6053681.592,8483451.661,4406053.051,1322475.077,2837652.029
2015-10-14T13:00:00,36934315.03,6192454.259,8621044.198,4465150.892,1374015.069,2901384.955
2015-10-14T14:00:00,37649940.63,6365106.564,8744468.166,4379982.43,1430290.164,3057552.544
2015-10-14T15:00:00,37868579.92,6468267.057,8982373.38,4869678.167,1515543.006,3279376.249
2015-10-14T16:00:00,38671808.04,6497786.002,9557432.409,5410652.853,1670904.622,3574793.173
2015-10-14T17:00:00,40159221.52,6623559.732,10175141.84,5612196.44,1879783.883,3848579.552
2015-10-14T18:00:00,38036230.29,6236415.036,9725943.026,5369105.961,1845172.362,3692558.11
2015-10-14T19:00:00,35280543.18,5734070.023,8936695.519,5045594.876,1786884.583,3433785.573
2015-10-14T20:00:00,31911162.39,5162404.38,8063856.346,4659442.716,1683572.729,3156682.322
2015-10-14T21:00:00,29221023.21,4774086.44,7279474.256,4303882.979,1559391.59,2884709.242
2015-10-14T22:00:00,27018574.13,4563592.039,6914367.169,3564747.35,1234813.846,2611195.976
2015-10-14T23:00:00,24807684.35,4193328.782,6371705.523,3250710.306,1142912.158,2397677.926
2015-10-15T00:00:00,23632600.21,4036664.751,6019480.139,3205262.108,1094559.697,2275263.013
2015-10-15T01:00:00,23172775.93,4002921.953,5900789.506,3150955.644,1082392.031,2248143.506
2015-10-15T02:00:00,23222656.95,3987983.385,5929196.568,3137063.807,1083318.31,2239780.232
2015-10-15T03:00:00,24599234.27,4131350.936,6184943.874,3169181.69,1108198.566,2301883.426
2015-10-15T04:00:00,28446430.48,4635807.578,6887681.555,3527396.861,1195087.758,2523269.054
2015-10-15T05:00:00,33066890.92,5372295.248,7851271.768,3893346.123,1346440.585,2808667.784
2015-10-15T06:00:00,36723119.82,6090685.596,8572464.515,4282848.268,1422824.038,3116481.007
2015-10-15T07:00:00,37839360.49,6265609.385,8947246.413,4429921.419,1404108.583,3284561.607
2015-10-15T08:00:00,37458880.59,6242589.206,8982846.757,4462809.489,1376218.042,3205102.969
2015-10-15T09:00:00,37818031.69,6300897.121,9219548.106,4293550.465,1356560.602,3115320.614
2015-10-15T10:00:00,35662035.51,5964129.575,9081318.091,4129733.208,1341129.946,2927148.188
2015-10-15T11:00:00,35460546.27,5748912.767,8629713.329,3930376.072,1299845.997,2766911.444
2015-10-15T12:00:00,35621416.51,5732155.818,8256226.315,4051392.751,1524691.268,2873942.214
2015-10-15T13:00:00,36480024.41,5892420.868,8591226.562,4040077.956,1537088.62,2956379.844
2015-10-15T14:00:00,36705287.11,6017434.943,8703802.398,4469519.569,1608994.359,3152993.439
2015-10-15T15:00:00,36887749.63,6054938.921,8909166.132,4816933.188,1723186.715,3340762.144
2015-10-15T16:00:00,38025286.42,6220195.549,9542178.94,5230946.193,1810598.613,3583353.383
2015-10-15T17:00:00,39488152.15,6520607.347,10179785.03,5609499.133,1974913.208,3802549.467
2015-10-15T18:00:00,37463291.28,6034131.314,9668827.457,5313513.537,1951646.585,3638171.821
2015-10-15T19:00:00,35185460.72,5607296.704,8924529.371,4909101.356,1844973.242,3382460.645
2015-10-15T20:00:00,31834506.96,5078146.545,8092107.55,4540052.23,1696277.252,3132421.712
2015-10-15T21:00:00,29121990.43,4785302.545,7370846.836,4228825.744,1620816.248,2862430.998
2015-10-15T22:00:00,26202274.24,4474891.582,6520611.395,3854094.864,1239724.099,2582956.904
2015-10-15T23:00:00,24094827.56,4082811.116,5975942.266,3504522.406,1150402.761,2359780.743
2015-10-16T00:00:00,22881380.52,3892984.211,5747356.253,3212438.701,1095756.546,2233617.256
2015-10-16T01:00:00,22577701.14,3838816.073,5519058.54,3180534.928,1078345.366,2174923.403
2015-10-16T02:00:00,22635748.17,3845046.191,5530521.672,3210464.218,1073790.06,2167422.705
2015-10-16T03:00:00,23831140.39,3998966.853,5726267.463,3375154.387,1094139.747,2242357.29
2015-10-16T04:00:00,27634780.56,4507078.221,6425581.428,3828211.557,1202245.927,2465051.693
2015-10-16T05:00:00,32583938.92,5180562.903,7217082.166,4133281.06,1347911.924,2772958.316
2015-10-16T06:00:00,36212824.63,5795664.011,7981537.9,4405180.078,1424272.073,3050074.387
2015-10-16T07:00:00,38126222.16,6048113.756,8283984.769,4621067.429,1409134.365,3191912.798
2015-10-16T08:00:00,37617171.94,5925627.193,8250366.802,4566331.044,1368484.753,3065163.59
2015-10-16T09:00:00,37070105.42,5926445.33,8084705.309,4642299.662,1332251.683,3054259.774
2015-10-16T10:00:00,34746805.82,5593339.896,7980592.729,4490085.07,1329412.072,2990381.158
2015-10-16T11:00:00,34671786.94,5580670.61,7818588.153,4400863.229,1296248.965,2919535.021
2015-10-16T12:00:00,35792303.69,5727607.194,7810629.219,4285133.892,1257256.107,2898041.335
2015-10-16T13:00:00,36157532.75,5867508.454,8178626.474,4292400.707,1285237.226,2964757.708
2015-10-16T14:00:00,36544432.14,6094509.682,8518415.042,4653515.882,1365610.368,3153128.276
2015-10-16T15:00:00,36650207.87,6168610.05,8700483.206,4893911.19,1454722.321,3266590.092
2015-10-16T16:00:00,37794418.99,6317431.075,9225982.493,5365750.993,1565234.842,3512038.548
2015-10-16T17:00:00,39249182.27,6689937.622,9952706.887,5700948.505,1716229.041,3765852.218
2015-10-16T18:00:00,37240686.93,6258837.404,9490647.919,5374461.733,1674282.998,3620419.116
2015-10-16T19:00:00,34473297.15,5859513.787,8722280.978,5032961.824,1549505.256,3379351.375
2015-10-16T20:00:00,31438569.94,5369797.428,8002720.241,4634329.771,1439336.155,3124473.436
2015-10-16T21:00:00,29027479.81,4865517.659,7333577.728,4250801.063,1342165.742,2836522.561
2015-10-16T22:00:00,24165363.04,4019069.242,6409273.641,3231418.513,1125391.545,2358527.474
2015-10-16T23:00:00,22387548.05,3713988.179,5862604.475,2998302.885,1048400.961,2164019.104
2015-10-17T00:00:00,21648053.5,3604964.163,5590211.708,2808516.267,1016030.28,2084409.092
2015-10-17T01:00:00,21255285.81,3477389.279,5429033.579,2709913.848,996562.7779,2040949.731
2015-10-17T02:00:00,21174637.34,3458426.145,5377099.893,2717563.377,991639.1585,2036826.982
2015-10-17T03:00:00,21320702.46,3442538.485,5448584.808,2725087.145,1007017.746,2077329.866
2015-10-17T04:00:00,22675507.49,3770420.028,5697515.11,2962113.522,1065298.469,2211770.588
2015-10-17T05:00:00,24824624.66,4162848.554,6064980.132,3285686.277,1168113.739,2369284.054
2015-10-17T06:00:00,26987653.45,4546888.473,6709685.883,3509581.349,1233373.759,2642350.218
2015-10-17T07:00:00,28797912.17,4813830.426,7261169.81,3665810.583,1260465.344,2783873.969
2015-10-17T08:00:00,28826631.44,4735400.364,7352915.314,3656887.223,1225195.542,2779753.671
2015-10-17T09:00:00,27985768.8,4491516.232,7357338.566,3583420.076,1202071.096,2684566.26
2015-10-17T10:00:00,26687722.22,4358162.534,7117341.703,3509255.228,1202285.717,2687870.134
2015-10-17T11:00:00,25968888.57,4119295.297,7107040.146,3357743.589,1182257.001,2595091.561
2015-10-17T12:00:00,25633568.16,4076296.255,7163597.68,3452002.139,1166877.24,2549726.683
2015-10-17T13:00:00,25709049.34,4157396.303,7288001.146,3503043.891,1192484.264,2616106.849
2015-10-17T14:00:00,26529669.43,4384512.595,7414794.824,3698298.391,1241806.804,2730530.04
2015-10-17T15:00:00,27652785.84,4615447.822,7596252.359,3842231.029,1309351.416,2905044.931
2015-10-17T16:00:00,29473036.83,4989703.513,8157693.942,4346521.969,1378316.183,3151025.269
2015-10-17T17:00:00,30904213.87,5387277.199,8727646.192,4605058.971,1500378.356,3350575.292
2015-10-17T18:00:00,29110174.45,5039585.331,8374710.993,4419407.251,1469795.048,3203033.565
2015-10-17T19:00:00,27220523.99,4668449.264,7744536.072,4068891.337,1357838.932,2949579.609
2015-10-17T20:00:00,25613317.46,4372592.551,7211205.988,3744544.282,1279052.298,2783687.173
2015-10-17T21:00:00,23696039.87,4044651.248,6693499.866,3516064.02,1207836.901,2583836.886
2015-10-17T22:00:00,21431557.02,3735828.279,5968974.289,3084648.869,1112174.878,2369517.18
2015-10-17T23:00:00,19568610.6,3481216.283,5453213.283,2831172.311,1042936.072,2191916.245
2015-10-18T00:00:00,18485571.38,3338256.66,5154868.19,2678431.821,1000087.509,2083036.04
2015-10-18T01:00:00,18305839.06,3194801.105,4974995.509,2587113.515,981372.5401,2026064.369
2015-10-18T02:00:00,18222435.69,3183872.38,4913953.924,2619165.237,971896.5925,1994798.179
2015-10-18T03:00:00,18476604.29,3185422.722,4941716.861,2596354.833,975431.2683,2010483.764
2015-10-18T04:00:00,18956962.56,3283429.101,5151406.818,2675360.018,1006433.061,2081487.475
2015-10-18T05:00:00,20074449.11,3448958.496,5369350.834,2684318.332,1061813.71,2158679.871
2015-10-18T06:00:00,21333820.4,3748786.56,5843058.704,2986725.192,1131485.214,2425387.239
2015-10-18T07:00:00,22623493.06,4041388.581,6283504.848,3177362.103,1183952.292,2597477.688
2015-10-18T08:00:00,23277678.51,4070324.099,6616655.383,3206367.913,1197843.189,2547041.166
2015-10-18T09:00:00,23765749.38,4225945.722,6578846.416,3238686.112,1196298.863,2581984.51
2015-10-18T10:00:00,23691510.83,4068769.318,6758751.085,3230542.715,1191249.294,2512881.891
2015-10-18T11:00:00,22838850.01,3862366.345,6487402.17,3160537.356,1143161.021,2425190.676
2015-10-18T12:00:00,22543145.84,3848555.157,6574063.33,3032516.161,1127487.026,2356497.544
2015-10-18T13:00:00,22746092.75,3957560.082,6403474.319,3064416.145,1139662.328,2459913.734
2015-10-18T14:00:00,23294621.98,4118004.641,6638279.556,3233124.602,1190796.113,2505946.158
2015-10-18T15:00:00,24527994.44,4367885.316,6980592.7,3403503.57,1231581.431,2657467.838
2015-10-18T16:00:00,26679546.13,4702055.735,7619912.369,3914783.42,1311431.255,2873999.56
2015-10-18T17:00:00,28496958.7,5077556.378,8120306.652,4231518.817,1446092.872,3091141.656
2015-10-18T18:00:00,27769269.18,4880765.25,7957762.942,3964289.517,1433729.659,3038196.013
2015-10-18T19:00:00,26148424.69,4599273.667,7512532.33,3821671.721,1348392.646,2868953.516
2015-10-18T20:00:00,24586296.25,4293564.323,7073185.042,3564128.462,1266118.436,2683911.253
2015-10-18T21:00:00,22570140.29,3907324.018,6426727.426,3296527.815,1191133.029,2471396.659
2015-10-18T22:00:00,22944738.11,3936623.977,6478984.944,3324257.771,1208582.881,2488945.426
2015-10-18T23:00:00,21107346.78,3614634.792,5946127.106,3045701.287,1129378.176,2271221.376
2015-10-19T00:00:00,20228826.57,3421797.987,5672592.859,2867925.532,1086258.165,2168287.684
2015-10-19T01:00:00,20031449.51,3425185.224,5568053.203,2786853.657,1072937.024,2139061.104
2015-10-19T02:00:00,20494804.84,3459540.506,5571908.481,2814633.136,1069292.894,2130306.304
2015-10-19T03:00:00,22027147.76,3665019.554,5824925.803,3002777.211,1089799.488,2212565.718
2015-10-19T04:00:00,26877055.51,4258782.456,6681214.278,3409925.341,1198245.752,2452893.952
2015-10-19T05:00:00,32285255.71,5086242.384,7624908.408,3658168.049,1352119.77,2739512.098
2015-10-19T06:00:00,35936068.49,5819208.49,8404886.97,3917132.004,1438169.034,2968352.604
2015-10-19T07:00:00,37055274.65,6178983.317,8766298.821,4165844.945,1456279.678,3064634.939
2015-10-19T08:00:00,36153446.56,6206738.464,8748548.494,4124550.381,1389326.005,2958045.602
2015-10-19T09:00:00,35764839.39,6118910.823,8872052.653,3959490.944,1365663.484,2871112.293
2015-10-19T10:00:00,33566015.31,5765454.452,8669933.933,4081616.857,1357287.257,2830192.983
2015-10-19T11:00:00,34360684.91,5589359.846,8556586.32,4064862.167,1333285.635,2798681.154
2015-10-19T12:00:00,35388507.36,5906043.268,8672337.865,4197617.258,1336188.628,2792112.295
2015-10-19T13:00:00,36341024.2,5994889.165,8899628.707,4218839.068,1395154.19,2897796.46
2015-10-19T14:00:00,37112537.82,6172608.197,9217845.645,4231666.623,1415539.019,3106401.878
2015-10-19T15:00:00,37120576.43,6274442.178,9354759.635,4301471.165,1490138.114,3241872.185
2015-10-19T16:00:00,38318466.72,6518278.115,9987553.423,4840703.529,1506588.804,3534473.511
2015-10-19T17:00:00,39954083.3,6811720.105,10497497.86,5054661.452,1727845.86,3808831.354
2015-10-19T18:00:00,38119546.48,6411347.03,10058048.2,4807075.547,1687137.155,3672749.155
2015-10-19T19:00:00,35522944.65,5955360.906,9305691.228,4494101.536,1614578.242,3405204.656
2015-10-19T20:00:00,32249932.17,5392706.762,8528009.201,4101145.834,1496988.62,3124526.365
2015-10-19T21:00:00,29623974.67,4930949.038,7707681.497,3730041.49,1389964.901,2844879.179
2015-10-19T22:00:00,26254534.78,4417743.649,6796686.869,3340155.506,1216905.556,2519981.468
2015-10-19T23:00:00,24170104.15,4042023.061,6166915.428,3089811.145,1128280.351,2331106.016
2015-10-20T00:00:00,23376235.07,3916469.913,5894174.339,2967833.524,1089893.027,2228899.803
2015-10-20T01:00:00,22923337.93,3829062.407,5735161.416,2967109.394,1068852.589,2194903.247
2015-10-20T02:00:00,23045735.75,3858805.982,5734017.178,2920836.506,1070375.541,2197845.436
2015-10-20T03:00:00,24310649.39,4016035.579,5989753.976,3103719.579,1095903.023,2258358.748
2015-10-20T04:00:00,28445901.15,4588202.781,6770071.077,3385757.693,1198619.899,2479176.989
2015-10-20T05:00:00,33463651.04,5379541.466,7743052.763,3756650.29,1363335.854,2796397.692
2015-10-20T06:00:00,36940666.2,5982848.612,8553322.063,4018587.909,1454943.915,3025816.34
2015-10-20T07:00:00,38219995.19,6134809.067,9021030.813,4068445.528,1478610.745,3125899.008
2015-10-20T08:00:00,37531789.09,6011607.297,8997791.739,4204250.428,1474074.17,3183243.375
2015-10-20T09:00:00,37173551.84,5896778.208,8766792.035,4249564.038,1401849.246,3060145.767
2015-10-20T10:00:00,34832156.14,5598063.724,8761047.244,4330228.579,1401276.495,3014749.393
2015-10-20T11:00:00,35088254.49,5476565.225,8448040.412,4087203.795,1384070.396,2889603.597
2015-10-20T12:00:00,36306941.81,5587462.421,8458228.023,4121571.326,1357876.455,2962904.281
2015-10-20T13:00:00,36689770.42,5803700.926,8720806.838,4136234.952,1375266.348,3123326.469
2015-10-20T14:00:00,37261414.56,5945733.405,8958840.974,4304123.975,1440524.278,3233388.303
2015-10-20T15:00:00,37443611.08,6040427.398,9193854.066,4469376.058,1525241.042,3307031.991
2015-10-20T16:00:00,38980472.1,6410320.055,9807528.412,4935847.858,1635922.647,3608392.237
2015-10-20T17:00:00,40386460.87,6688817.402,10358519.25,5090850.78,1756195.259,3829782.283
2015-10-20T18:00:00,38268835.91,6296028.878,9836946.773,4929617.38,1705336.802,3673530.503
2015-10-20T19:00:00,35514950.63,5915099.071,9119176.093,4498063.371,1581231.717,3401855.307
2015-10-20T20:00:00,32060124.6,5375594.612,8273894.063,4135410.242,1456907.183,3124374.713
2015-10-20T21:00:00,29216081.6,4995189.263,7484316.347,3823592.34,1353982.48,2839932.513
2015-10-20T22:00:00,25757375.43,4420359.462,6549144.681,3330437.898,1193879.719,2500383.174
2015-10-20T23:00:00,23633633.49,4066935.57,5938665.948,3071089.381,1112709.867,2287661.058
2015-10-21T00:00:00,22670674.6,3883024.738,5659502.575,2933756.56,1072817.042,2191338.128
2015-10-21T01:00:00,22284045.58,3837841.317,5515723.414,2883279.029,1046244.564,2150380.57
2015-10-21T02:00:00,22252144.23,3802539.062,5492162.832,2894091.555,1042068.647,2176805.729
2015-10-21T03:00:00,23735013.21,4012527.217,5748487.599,3017655.694,1067214.274,2260668.957
2015-10-21T04:00:00,27603407.36,4565949.841,6578454.59,3367281.877,1167936.903,2499779.98
2015-10-21T05:00:00,33031933.92,5321886.864,7529237.381,3750976.853,1341349.976,2831584.306
2015-10-21T06:00:00,36476212.25,5928346.25,8225972.269,4023844.898,1443785.839,3141365.593
2015-10-21T07:00:00,37470443.12,6220724.444,8553007.413,4035351.872,1480603.064,3242619.174
2015-10-21T08:00:00,36740957.86,5970607.636,8500390.524,3920658.287,1458437.383,3181450.499
2015-10-21T09:00:00,36182543.78,6007439.807,8416637.301,3929819.207,1428431.282,3092665.467
2015-10-21T10:00:00,33820226.62,5743145.837,8260063.237,3877135.36,1406009.706,3055441.62
2015-10-21T11:00:00,34022277.96,5649355.744,8054144.492,3934125.096,1359845.664,2915453.109
2015-10-21T12:00:00,34752001.55,5808800.305,8161696.807,3959182.911,1337433.549,3034091.471
2015-10-21T13:00:00,35451570.34,5906961.49,8434319.753,4065661.016,1331487.707,3126959.049
2015-10-21T14:00:00,35776078.08,6152110.184,8664422.495,4247960.506,1399307.279,3168324.044
2015-10-21T15:00:00,36108409.48,6229803.095,9067415.502,4493837.486,1486585.736,3301130.559
2015-10-21T16:00:00,37713505.89,6546656.486,9751258.137,4866709.816,1608603.327,3600905.495
2015-10-21T17:00:00,39065114.99,6844398.798,10201903.34,5020105.195,1678159.751,3825163.967
2015-10-21T18:00:00,37078627.3,6412297.905,9608093.698,4893863.212,1639841.537,3658749.734
2015-10-21T19:00:00,34305351.37,5959046.475,8883720.228,4495234.871,1529365.078,3382305.714
2015-10-21T20:00:00,30837578.44,5439271.128,8081213.791,4114735.763,1408402.428,3128504.081
2015-10-21T21:00:00,28119835.16,4928056.633,7233287.544,3736569.895,1306283.367,2796519.079
2015-10-21T22:00:00,25660512.01,4528849.275,6478032.485,3440732.043,1210191.273,2509081.436
2015-10-21T23:00:00,23633927.85,4166042.994,5869328.096,3176130.912,1118822.987,2293737.863
2015-10-22T00:00:00,22858179.36,3946944.954,5578485.311,3003329.914,1076348.571,2166070.475
2015-10-22T01:00:00,22552638.26,3842268.884,5422262.034,3077329.246,1058323.65,2152316.698
2015-10-22T02:00:00,22460608.83,3882602.108,5456511.705,3086032.568,1046764.305,2158948.076
2015-10-22T03:00:00,23729745.87,4064499.664,5665145.444,3133768.399,1067512.492,2254777.862
2015-10-22T04:00:00,27999625.07,4609082.883,6507964.694,3442150.904,1180842.245,2490145.764
2015-10-22T05:00:00,33612002.22,5449957.998,7527113.265,3761234.222,1360080.917,2791659.262
2015-10-22T06:00:00,36985266.08,6080240.506,8265140.1,4142087.37,1453277.062,3059154.936
2015-10-22T07:00:00,37935233.44,6253794.3,8867012.528,4271988.641,1482267.624,3140837.581
2015-10-22T08:00:00,37335830.4,6217892.199,8816166.792,4398727.359,1416782.245,3144428.371
2015-10-22T09:00:00,37040471.46,6138505.304,8801562.878,4362090.643,1423648.566,3005660.098
2015-10-22T10:00:00,34564934.73,5762101.189,8581498.503,4396943.037,1365758.036,3058535.633
2015-10-22T11:00:00,34489346.7,5571120.415,8430707.756,4251467.991,1305507.402,2961508.295
2015-10-22T12:00:00,35649256.64,5856630.733,8562116.337,4044398.364,1325890.74,2991074.29
2015-10-22T13:00:00,36198868.56,6043502.012,8835750.004,4068892.362,1362987.428,2990100.134
2015-10-22T14:00:00,36849050.76,6241059.275,8971513.65,4295775.528,1419045.801,3124029.718
2015-10-22T15:00:00,37019805.79,6326002.876,9193417.131,4567043.402,1496113.703,3299400.338
2015-10-22T16:00:00,38631463.95,6670252.604,9848502.38,4951302.353,1586647.657,3635314.476
2015-10-22T17:00:00,40006766.63,6987412.309,10364626.22,5150030.809,1737825.392,3888508.106
2015-10-22T18:00:00,38027163.88,6532611.859,9884887.917,5009471.718,1694434.598,3643013.834
2015-10-22T19:00:00,35462123.61,6098023.538,9142485.419,4658317.969,1574739.479,3330046.922
